frame,timestamp,seconds,source_video_frame,file
439,21:23.88,1283.88,31994,frame-439_21m23.88s.jpg
440,21:27.33,1287.33,32080,frame-440_21m27.33s.jpg
441,21:29.74,1289.74,32140,frame-441_21m29.74s.jpg
442,21:32.19,1292.19,32201,frame-442_21m32.19s.jpg
443,21:37.00,1297.00,32321,frame-443_21m37.00s.jpg
444,21:40.29,1300.29,32403,frame-444_21m40.29s.jpg
445,21:41.66,1301.66,32437,frame-445_21m41.66s.jpg
446,21:44.83,1304.83,32516,frame-446_21m44.83s.jpg
447,21:47.15,1307.15,32574,frame-447_21m47.15s.jpg
448,21:50.61,1310.61,32660,frame-448_21m50.61s.jpg
449,21:54.26,1314.26,32751,frame-449_21m54.26s.jpg
450,21:56.91,1316.91,32817,frame-450_21m56.91s.jpg
451,21:59.68,1319.68,32886,frame-451_21m59.68s.jpg
452,22:03.49,1323.49,32981,frame-452_22m03.49s.jpg
453,22:06.74,1326.74,33062,frame-453_22m06.74s.jpg
454,22:11.31,1331.31,33176,frame-454_22m11.31s.jpg
455,22:12.96,1332.96,33217,frame-455_22m12.96s.jpg
456,22:15.89,1335.89,33290,frame-456_22m15.89s.jpg
457,22:18.22,1338.22,33348,frame-457_22m18.22s.jpg
458,22:21.47,1341.47,33429,frame-458_22m21.47s.jpg
459,22:25.40,1345.40,33527,frame-459_22m25.40s.jpg
460,22:28.53,1348.53,33605,frame-460_22m28.53s.jpg
461,22:30.01,1350.01,33642,frame-461_22m30.01s.jpg
462,22:32.54,1352.54,33705,frame-462_22m32.54s.jpg
463,22:35.19,1355.19,33771,frame-463_22m35.19s.jpg
464,22:36.92,1356.92,33814,frame-464_22m36.92s.jpg
465,22:39.40,1359.40,33876,frame-465_22m39.40s.jpg
466,22:41.17,1361.17,33920,frame-466_22m41.17s.jpg
467,22:43.90,1363.90,33988,frame-467_22m43.90s.jpg
468,22:46.31,1366.31,34048,frame-468_22m46.31s.jpg
469,22:48.95,1368.95,34114,frame-469_22m48.95s.jpg
470,22:52.41,1372.41,34200,frame-470_22m52.41s.jpg
471,22:55.50,1375.50,34277,frame-471_22m55.50s.jpg
472,22:58.39,1378.39,34349,frame-472_22m58.39s.jpg
473,23:01.64,1381.64,34430,frame-473_23m01.64s.jpg
474,23:03.72,1383.72,34482,frame-474_23m03.72s.jpg
475,23:06.41,1386.41,34549,frame-475_23m06.41s.jpg
476,23:10.22,1390.22,34644,frame-476_23m10.22s.jpg
477,23:12.95,1392.95,34712,frame-477_23m12.95s.jpg
478,23:16.24,1396.24,34794,frame-478_23m16.24s.jpg
479,23:18.69,1398.69,34855,frame-479_23m18.69s.jpg
480,23:21.18,1401.18,34917,frame-480_23m21.18s.jpg
481,23:24.23,1404.23,34993,frame-481_23m24.23s.jpg
482,23:28.76,1408.76,35106,frame-482_23m28.76s.jpg
483,23:31.89,1411.89,35184,frame-483_23m31.89s.jpg
484,23:35.14,1415.14,35265,frame-484_23m35.14s.jpg
485,23:37.31,1417.31,35319,frame-485_23m37.31s.jpg
486,23:40.88,1420.88,35408,frame-486_23m40.88s.jpg
487,23:44.62,1424.62,35501,frame-487_23m44.62s.jpg
488,23:48.03,1428.03,35586,frame-488_23m48.03s.jpg
489,23:51.92,1431.92,35683,frame-489_23m51.92s.jpg
490,23:54.57,1434.57,35749,frame-490_23m54.57s.jpg
491,23:57.58,1437.58,35824,frame-491_23m57.58s.jpg
492,24:00.59,1440.59,35899,frame-492_24m00.59s.jpg
493,24:02.67,1442.67,35951,frame-493_24m02.67s.jpg
494,24:05.85,1445.85,36030,frame-494_24m05.85s.jpg
495,24:09.74,1449.74,36127,frame-495_24m09.74s.jpg
496,24:12.14,1452.14,36187,frame-496_24m12.14s.jpg
497,24:16.72,1456.72,36301,frame-497_24m16.72s.jpg
498,24:20.41,1460.41,36393,frame-498_24m20.41s.jpg
499,24:24.30,1464.30,36490,frame-499_24m24.30s.jpg
500,24:28.16,1468.16,36586,frame-500_24m28.16s.jpg
501,24:31.05,1471.05,36658,frame-501_24m31.05s.jpg
502,24:34.86,1474.86,36753,frame-502_24m34.86s.jpg
503,24:38.11,1478.11,36834,frame-503_24m38.11s.jpg
504,24:39.31,1479.31,36864,frame-504_24m39.31s.jpg
505,24:43.21,1483.21,36961,frame-505_24m43.21s.jpg
506,24:46.38,1486.38,37040,frame-506_24m46.38s.jpg
507,24:48.22,1488.22,37086,frame-507_24m48.22s.jpg
