frame,timestamp,seconds,source_video_frame,file
239,10:10.80,610.80,15215,frame-239_10m10.80s.jpg
240,10:13.21,613.21,15275,frame-240_10m13.21s.jpg
241,10:16.10,616.10,15347,frame-241_10m16.10s.jpg
242,10:17.43,617.43,15380,frame-242_10m17.43s.jpg
243,10:21.12,621.12,15472,frame-243_10m21.12s.jpg
244,10:24.29,624.29,15551,frame-244_10m24.29s.jpg
245,10:26.46,626.46,15605,frame-245_10m26.46s.jpg
246,10:29.47,629.47,15680,frame-246_10m29.47s.jpg
247,10:33.25,633.25,15774,frame-247_10m33.25s.jpg
248,10:37.50,637.50,15880,frame-248_10m37.50s.jpg
249,10:40.07,640.07,15944,frame-249_10m40.07s.jpg
250,10:42.56,642.56,16006,frame-250_10m42.56s.jpg
251,10:45.53,645.53,16080,frame-251_10m45.53s.jpg
252,10:47.82,647.82,16137,frame-252_10m47.82s.jpg
253,10:51.39,651.39,16226,frame-253_10m51.39s.jpg
254,10:55.69,655.69,16333,frame-254_10m55.69s.jpg
255,10:58.82,658.82,16411,frame-255_10m58.82s.jpg
256,11:00.51,660.51,16453,frame-256_11m00.51s.jpg
257,11:03.24,663.24,16521,frame-257_11m03.24s.jpg
258,11:05.01,665.01,16565,frame-258_11m05.01s.jpg
259,11:07.86,667.86,16636,frame-259_11m07.86s.jpg
260,11:09.62,669.62,16680,frame-260_11m09.62s.jpg
261,11:12.88,672.88,16761,frame-261_11m12.88s.jpg
262,11:16.49,676.49,16851,frame-262_11m16.49s.jpg
263,11:17.82,677.82,16884,frame-263_11m17.82s.jpg
264,11:21.23,681.23,16969,frame-264_11m21.23s.jpg
265,11:25.24,685.24,17069,frame-265_11m25.24s.jpg
266,11:28.94,688.94,17161,frame-266_11m28.94s.jpg
267,11:32.43,692.43,17248,frame-267_11m32.43s.jpg
268,11:34.92,694.92,17310,frame-268_11m34.92s.jpg
269,11:37.89,697.89,17384,frame-269_11m37.89s.jpg
270,11:41.02,701.02,17463,frame-270_11m41.02s.jpg
271,11:43.75,703.75,17531,frame-271_11m43.75s.jpg
272,11:48.21,708.21,17642,frame-272_11m48.21s.jpg
