frame,timestamp,seconds,source_video_frame,file
580,21:10.73,1270.73,38122,frame-580_21m10.73s.jpg
581,21:12.47,1272.47,38174,frame-581_21m12.47s.jpg
582,21:16.30,1276.30,38289,frame-582_21m16.30s.jpg
583,21:17.13,1277.13,38314,frame-583_21m17.13s.jpg
584,21:19.57,1279.57,38387,frame-584_21m19.57s.jpg
585,21:20.90,1280.90,38427,frame-585_21m20.90s.jpg
586,21:23.63,1283.63,38509,frame-586_21m23.63s.jpg
587,21:24.17,1284.17,38525,frame-587_21m24.17s.jpg
588,21:24.53,1284.53,38536,frame-588_21m24.53s.jpg
589,21:24.70,1284.70,38541,frame-589_21m24.70s.jpg
590,21:25.17,1285.17,38555,frame-590_21m25.17s.jpg
591,21:25.20,1285.20,38556,frame-591_21m25.20s.jpg
592,21:25.37,1285.37,38561,frame-592_21m25.37s.jpg
593,21:25.80,1285.80,38574,frame-593_21m25.80s.jpg
594,21:26.20,1286.20,38586,frame-594_21m26.20s.jpg
595,21:26.57,1286.57,38597,frame-595_21m26.57s.jpg
596,21:26.93,1286.93,38608,frame-596_21m26.93s.jpg
597,21:27.03,1287.03,38611,frame-597_21m27.03s.jpg
598,21:27.43,1287.43,38623,frame-598_21m27.43s.jpg
599,21:28.10,1288.10,38643,frame-599_21m28.10s.jpg
600,21:29.03,1289.03,38671,frame-600_21m29.03s.jpg
601,21:29.47,1289.47,38684,frame-601_21m29.47s.jpg
602,21:30.07,1290.07,38702,frame-602_21m30.07s.jpg
603,21:32.60,1292.60,38778,frame-603_21m32.60s.jpg
604,21:38.23,1298.23,38947,frame-604_21m38.23s.jpg
605,21:40.10,1300.10,39003,frame-605_21m40.10s.jpg
606,21:46.07,1306.07,39182,frame-606_21m46.07s.jpg
607,21:47.30,1307.30,39219,frame-607_21m47.30s.jpg
608,21:51.37,1311.37,39341,frame-608_21m51.37s.jpg
609,21:55.43,1315.43,39463,frame-609_21m55.43s.jpg
610,21:58.00,1318.00,39540,frame-610_21m58.00s.jpg
611,21:59.67,1319.67,39590,frame-611_21m59.67s.jpg
612,22:01.83,1321.83,39655,frame-612_22m01.83s.jpg
613,22:04.23,1324.23,39727,frame-613_22m04.23s.jpg
614,22:08.17,1328.17,39845,frame-614_22m08.17s.jpg
615,22:14.37,1334.37,40031,frame-615_22m14.37s.jpg
616,22:17.27,1337.27,40118,frame-616_22m17.27s.jpg
617,22:20.20,1340.20,40206,frame-617_22m20.20s.jpg
618,22:23.83,1343.83,40315,frame-618_22m23.83s.jpg
619,22:26.47,1346.47,40394,frame-619_22m26.47s.jpg
620,22:26.57,1346.57,40397,frame-620_22m26.57s.jpg
621,22:27.00,1347.00,40410,frame-621_22m27.00s.jpg
622,22:27.77,1347.77,40433,frame-622_22m27.77s.jpg
623,22:28.10,1348.10,40443,frame-623_22m28.10s.jpg
624,22:28.43,1348.43,40453,frame-624_22m28.43s.jpg
625,22:28.67,1348.67,40460,frame-625_22m28.67s.jpg
626,22:28.77,1348.77,40463,frame-626_22m28.77s.jpg
627,22:29.07,1349.07,40472,frame-627_22m29.07s.jpg
628,22:31.70,1351.70,40551,frame-628_22m31.70s.jpg
629,22:33.80,1353.80,40614,frame-629_22m33.80s.jpg
630,22:37.53,1357.53,40726,frame-630_22m37.53s.jpg
631,22:38.97,1358.97,40769,frame-631_22m38.97s.jpg
632,22:41.77,1361.77,40853,frame-632_22m41.77s.jpg
633,22:44.63,1364.63,40939,frame-633_22m44.63s.jpg
634,22:45.70,1365.70,40971,frame-634_22m45.70s.jpg
635,22:47.90,1367.90,41037,frame-635_22m47.90s.jpg
636,22:54.23,1374.23,41227,frame-636_22m54.23s.jpg
637,22:57.40,1377.40,41322,frame-637_22m57.40s.jpg
638,22:58.87,1378.87,41366,frame-638_22m58.87s.jpg
639,23:00.10,1380.10,41403,frame-639_23m00.10s.jpg
640,23:02.40,1382.40,41472,frame-640_23m02.40s.jpg
641,23:07.57,1387.57,41627,frame-641_23m07.57s.jpg
642,23:10.27,1390.27,41708,frame-642_23m10.27s.jpg
643,23:10.93,1390.93,41728,frame-643_23m10.93s.jpg
644,23:11.57,1391.57,41747,frame-644_23m11.57s.jpg
645,23:12.53,1392.53,41776,frame-645_23m12.53s.jpg
646,23:15.73,1395.73,41872,frame-646_23m15.73s.jpg
647,23:18.40,1398.40,41952,frame-647_23m18.40s.jpg
648,23:21.30,1401.30,42039,frame-648_23m21.30s.jpg
649,23:23.03,1403.03,42091,frame-649_23m23.03s.jpg
650,23:25.87,1405.87,42176,frame-650_23m25.87s.jpg
651,23:25.90,1405.90,42177,frame-651_23m25.90s.jpg
652,23:26.10,1406.10,42183,frame-652_23m26.10s.jpg
653,23:26.57,1406.57,42197,frame-653_23m26.57s.jpg
654,23:27.07,1407.07,42212,frame-654_23m27.07s.jpg
655,23:27.73,1407.73,42232,frame-655_23m27.73s.jpg
656,23:27.77,1407.77,42233,frame-656_23m27.77s.jpg
657,23:30.03,1410.03,42301,frame-657_23m30.03s.jpg
658,23:30.10,1410.10,42303,frame-658_23m30.10s.jpg
659,23:32.83,1412.83,42385,frame-659_23m32.83s.jpg
660,23:35.60,1415.60,42468,frame-660_23m35.60s.jpg
661,23:39.10,1419.10,42573,frame-661_23m39.10s.jpg
662,23:40.87,1420.87,42626,frame-662_23m40.87s.jpg
663,23:42.87,1422.87,42686,frame-663_23m42.87s.jpg
664,23:45.17,1425.17,42755,frame-664_23m45.17s.jpg
665,23:45.27,1425.27,42758,frame-665_23m45.27s.jpg
666,23:48.17,1428.17,42845,frame-666_23m48.17s.jpg
667,23:50.17,1430.17,42905,frame-667_23m50.17s.jpg
