frame,timestamp,seconds,source_video_frame,file
331,24:23.43,1463.43,43903,frame-331_24m23.43s.jpg
332,24:50.53,1490.53,44716,frame-332_24m50.53s.jpg
333,24:50.87,1490.87,44726,frame-333_24m50.87s.jpg
334,24:52.97,1492.97,44789,frame-334_24m52.97s.jpg
335,24:56.90,1496.90,44907,frame-335_24m56.90s.jpg
336,25:02.07,1502.07,45062,frame-336_25m02.07s.jpg
337,25:12.27,1512.27,45368,frame-337_25m12.27s.jpg
338,25:16.30,1516.30,45489,frame-338_25m16.30s.jpg
339,25:20.63,1520.63,45619,frame-339_25m20.63s.jpg
340,25:30.47,1530.47,45914,frame-340_25m30.47s.jpg
341,25:31.33,1531.33,45940,frame-341_25m31.33s.jpg
342,25:33.50,1533.50,46005,frame-342_25m33.50s.jpg
343,25:38.03,1538.03,46141,frame-343_25m38.03s.jpg
344,25:49.53,1549.53,46486,frame-344_25m49.53s.jpg
345,25:51.63,1551.63,46549,frame-345_25m51.63s.jpg
346,25:54.17,1554.17,46625,frame-346_25m54.17s.jpg
347,26:11.10,1571.10,47133,frame-347_26m11.10s.jpg
348,26:13.20,1573.20,47196,frame-348_26m13.20s.jpg
349,26:13.97,1573.97,47219,frame-349_26m13.97s.jpg
